a6e8b6a8-c38a-4ee2-9c02-ffb326d7d6e4,MORAUSKAITE Modesta Juste,Lithuania,29,null,175,0.0,null,null,null
684cdb44-0134-49d7-8f4d-2187f73c5730,PALSYTE Airine,Lithuania,32,null,186,0.0,null,null,null
abc6d392-a60e-4932-b9bf-081ef9c168ae,ZAGAINOVA Diana,Lithuania,27,null,179,0.0,null,null,null
6b4ceadb-900a-43c0-81c7-9c319d0e3854,SHRESTHA Shantoshi,Nepal,31,null,161,0.0,null,null,null
f5679dd9-7b41-49db-8bb2-b364e7372f8a,HODGE Adaejah,"Virgin Islands, B",18,null,157,0.0,null,null,null
41b61ad4-2bb7-4b19-a1c1-b41ef2673030,ANNING Amber,Great Britain,24,null,175,0.0,null,null,null
5cbf7a3a-d76b-42a8-8a84-05bd8a8d96e4,ASHER-SMITH Dina,Great Britain,28,null,165,0.0,null,null,null
ab314361-88ef-4f9d-93b0-7891483e8d2b,ATKIN Sam,Great Britain,31,null,187,0.0,null,null,null
de32226f-bbc3-4f7b-9ff8-9ae5f553222e,BIRD Elizabeth,Great Britain,30,null,167,0.0,null,null,null
e496ad59-f5fb-4c0d-aaaf-60c53fb606f1,BRADSHAW Holly,Great Britain,33,null,175,0.0,null,null,null
9d25a258-c266-41b9-9f7d-0b7315843832,BURGIN Max,Great Britain,22,null,190,0.0,null,null,null
14d4dbb7-43c0-4126-8f3a-9a08ed7dff60,CAIRESS Emile,Great Britain,26,null,180,0.0,null,null,null
610d1ee6-96ac-4adc-a509-8e39ce114f1e,CAUDERY Molly,Great Britain,24,null,175,0.0,null,null,null
1a472f5f-dcf9-4c4d-8aba-35d9a360dddb,CHALMERS Alastair,Great Britain,24,null,188,0.0,null,null,null
85c21dbc-f859-4506-8230-c4269a0183a3,DAVEY Lewis,Great Britain,24,null,188,0.0,null,null,null
b7406470-31b5-466d-a425-3ee53d4826af,DEVER Patrick,Great Britain,28,null,175,0.0,null,null,null
055e15ca-df1f-4779-9eeb-ad80731b0493,DOBSON Charles,Great Britain,25,null,183,0.0,null,null,null
edbb54dd-183f-4415-bf51-d3c48b265d36,EFOLOKO Jona,Great Britain,25,null,178,0.0,null,null,null
02cf9581-07db-4902-aeea-de85f9f0eff7,FINCHAM-DUKES Jacob,Great Britain,27,null,188,0.0,null,null,null
bfe9fab6-4c32-4f25-be34-01e9a198d61b,GILES Elliot,Great Britain,30,null,183,0.0,null,null,null
37c91aaa-34f2-4983-97ab-747ea96da0b7,GOURLEY Neil,Great Britain,29,null,188,0.0,null,null,null
113e5335-bae2-4523-b799-d7813dabf2ff,HARVEY Rose,Great Britain,32,null,170,0.0,null,null,null
236754fb-2026-49e0-a891-6128217eef61,HAYDOCK-WILSON Alex,Great Britain,25,null,185,0.0,null,null,null
a97c824d-b6d3-4385-99b6-3039779aa8bc,HODGKINSON Keely,Great Britain,22,null,170,0.0,null,null,null
c1e70457-a44d-4877-b65c-196331d5187f,HUDSON-SMITH Matthew,Great Britain,30,null,187,0.0,null,null,null
e03f36d5-ad9b-4e16-9731-1e96e70041cd,HUGHES Zharnel,Great Britain,29,null,193,0.0,null,null,null
21499f5b-1b39-458b-b190-e32fbcce635a,HUNT Amy,Great Britain,22,null,178,0.0,null,null,null
e7742c7b-0ac1-4c92-b221-aace8f6bbd15,JOHN Yemi Mary,Great Britain,21,null,163,0.0,null,null,null
6cd87ceb-7e8e-43c4-a90e-271d864d6bc0,AZU Jeremiah,Great Britain,23,null,173,0.0,null,null,null
140ea3e6-9c5f-4117-ad5f-dcb1d8b65e9b,KERR Josh,Great Britain,27,null,187,0.0,null,null,null
2e3caf96-0f31-4fce-a5b3-325a2df58862,KILTY Richard,Great Britain,35,null,183,0.0,null,null,null
b8581cc4-41e9-47ce-8743-23589eaed940,KNIGHT Jessie,Great Britain,30,null,170,0.0,null,null,null
13494a36-a524-49d7-ab9c-698e23130e6b,LAKE Morgan,Great Britain,27,null,178,0.0,null,null,null
416fb7e8-264b-4fb9-8af4-9d26095efb62,LANSIQUOT Imani,Great Britain,26,null,171,0.0,null,null,null
e6a875cd-8eeb-43ce-8591-6852cc190852,LINCOLN Scott,Great Britain,31,null,191,0.0,null,null,null
4349d27b-5265-4349-89f9-87f693bfd2a7,McCOLGAN Eilish,Great Britain,33,null,175,0.0,null,null,null
78100243-544f-4ea8-8561-fa4b53aaf358,MILLS George,Great Britain,25,null,182,0.0,null,null,null
f1f15786-4648-4580-bc23-313e09e5f172,MITCHAM Rio,Great Britain,25,null,188,0.0,null,null,null
71a2d47d-ea43-4666-8087-65943a8a73ad,MITCHELL-BLAKE Nethaneel,Great Britain,30,null,187,0.0,null,null,null
